Time Step,Simulation,0,2,4,6,8,10,12,14,16,18,20,22
0,0.8014511598829659,0.8114511598829659,0.8114511598829659,0.8114511598829659,0.8114511598829659,0.7914511598829659,0.7914511598829659,0.7814511598829659,0.7714511598829659,0.7814511598829659,0.7814511598829659,0.7814511598829659,0.8114511598829659
1,0.902309893610374,0.912309893610374,0.912309893610374,0.902309893610374,0.902309893610374,0.922309893610374,0.912309893610374,0.912309893610374,0.8923098936103739,0.8823098936103739,0.8923098936103739,0.8923098936103739,0.8923098936103739
2,0.8586950180963187,0.8786950180963187,0.8536950180963186,0.8336950180963186,0.8336950180963186,0.8336950180963186,0.8336950180963186,0.8336950180963186,0.8536950180963186,0.8636950180963187,0.8936950180963187,0.8836950180963187,0.8836950180963187
3,0.8434503277291749,0.8434503277291749,0.8434503277291749,0.8334503277291749,0.8134503277291749,0.8134503277291749,0.8134503277291749,0.8134503277291749,0.8034503277291749,0.8134503277291749,0.8134503277291749,0.8134503277291749,0.8134503277291749
4,0.8838394948963695,0.8838394948963695,0.8738394948963695,0.8738394948963695,0.8938394948963695,0.9038394948963695,0.8938394948963695,0.8838394948963695,0.8838394948963695,0.8738394948963695,0.8738394948963695,0.8838394948963695,0.8638394948963695
5,0.8027528256498476,0.7927528256498476,0.7727528256498476,0.7727528256498476,0.7727528256498476,0.7927528256498476,0.7927528256498476,0.7927528256498476,0.7827528256498476,0.7927528256498476,0.7927528256498476,0.8027528256498476,0.8027528256498476
6,0.9221054698639212,0.9121054698639212,0.9121054698639212,0.8921054698639211,0.8821054698639211,0.8821054698639211,0.8921054698639211,0.8921054698639211,0.9071054698639212,0.9071054698639212,0.8971054698639211,0.8871054698639211,0.8971054698639211
7,0.8362116383219688,0.8262116383219688,0.8262116383219688,0.8162116383219687,0.8162116383219687,0.8162116383219687,0.8062116383219687,0.8062116383219687,0.8212116383219688,0.8212116383219688,0.8312116383219688,0.8212116383219688,0.8212116383219688
8,0.8704748768187589,0.8704748768187589,0.8704748768187589,0.8604748768187589,0.8504748768187589,0.8604748768187589,0.8504748768187589,0.8704748768187589,0.8804748768187589,0.8704748768187589,0.8704748768187589,0.8704748768187589,0.8704748768187589
9,0.8407913318966034,0.8207913318966034,0.8107913318966034,0.8107913318966034,0.8107913318966034,0.8207913318966034,0.8307913318966034,0.8307913318966034,0.8207913318966034,0.8207913318966034,0.8007913318966033,0.8007913318966033,0.8057913318966033
10,0.9266856407597144,0.9266856407597144,0.9366856407597144,0.9366856407597144,0.9466856407597144,0.9366856407597144,0.9266856407597144,0.9466856407597144,0.9466856407597144,0.9466856407597144,0.9666856407597144,0.9616856407597144,0.9516856407597144
11,0.8687465293092437,0.8787465293092437,0.8887465293092437,0.8787465293092437,0.8787465293092437,0.8787465293092437,0.8787465293092437,0.8487465293092437,0.8687465293092437,0.8687465293092437,0.8587465293092437,0.8587465293092437,0.8587465293092437
12,0.8861647061424078,0.9261647061424079,0.9161647061424079,0.9011647061424078,0.9111647061424079,0.9111647061424079,0.9111647061424079,0.8911647061424078,0.9011647061424078,0.9011647061424078,0.9111647061424079,0.8911647061424078,0.9111647061424079
13,0.8320742269638313,0.8220742269638313,0.8220742269638313,0.8120742269638312,0.8220742269638313,0.8220742269638313,0.8320742269638313,0.8320742269638313,0.8520742269638313,0.8520742269638313,0.8520742269638313,0.8620742269638313,0.8620742269638313
14,0.8454678170981379,0.8554678170981379,0.8454678170981379,0.8454678170981379,0.8454678170981379,0.8454678170981379,0.8654678170981379,0.8554678170981379,0.8654678170981379,0.8654678170981379,0.8854678170981379,0.8804678170981379,0.8704678170981379
15,0.8127164469238036,0.8327164469238036,0.8227164469238036,0.8427164469238037,0.8327164469238036,0.8427164469238037,0.8527164469238037,0.8427164469238037,0.8427164469238037,0.8527164469238037,0.8477164469238037,0.8477164469238037,0.8377164469238036
16,0.8300268785092125,0.8200268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8100268785092125,0.8400268785092125,0.8400268785092125,0.8400268785092125
17,0.8907968788616127,0.8707968788616127,0.8807968788616127,0.8807968788616127,0.8907968788616127,0.9107968788616128,0.8807968788616127,0.8907968788616127,0.8607968788616127,0.8757968788616127,0.8757968788616127,0.8857968788616127,0.8957968788616127
18,0.855639512978836,0.855639512978836,0.845639512978836,0.845639512978836,0.855639512978836,0.855639512978836,0.855639512978836,0.835639512978836,0.835639512978836,0.845639512978836,0.835639512978836,0.865639512978836,0.865639512978836
19,0.883094902783205,0.893094902783205,0.903094902783205,0.903094902783205,0.913094902783205,0.903094902783205,0.903094902783205,0.903094902783205,0.903094902783205,0.883094902783205,0.893094902783205,0.903094902783205,0.903094902783205
20,0.896878546135262,0.886878546135262,0.886878546135262,0.896878546135262,0.906878546135262,0.906878546135262,0.906878546135262,0.906878546135262,0.906878546135262,0.916878546135262,0.916878546135262,0.906878546135262,0.906878546135262
21,0.9653889984398335,0.9653889984398335,0.9653889984398335,0.9753889984398335,0.9753889984398335,0.9753889984398335,0.9553889984398335,0.9753889984398335,0.9853889984398335,0.9853889984398335,0.9653889984398335,0.9753889984398335,0.9853889984398335
22,0.8597439414612643,0.8597439414612643,0.8797439414612643,0.8797439414612643,0.8797439414612643,0.8897439414612643,0.8897439414612643,0.8597439414612643,0.8897439414612643,0.8897439414612643,0.8997439414612644,0.8897439414612643,0.8897439414612643
23,0.831558530998018,0.831558530998018,0.831558530998018,0.851558530998018,0.861558530998018,0.846558530998018,0.846558530998018,0.846558530998018,0.866558530998018,0.866558530998018,0.856558530998018,0.836558530998018,0.826558530998018
24,0.9313940632517397,0.9313940632517397,0.9313940632517397,0.9413940632517397,0.9413940632517397,0.9413940632517397,0.9513940632517397,0.9513940632517397,0.9513940632517397,0.9513940632517397,0.9613940632517397,0.9313940632517397,0.9213940632517397
25,0.8156224725092721,0.8156224725092721,0.8056224725092721,0.7956224725092721,0.7856224725092721,0.7856224725092721,0.8056224725092721,0.7956224725092721,0.7956224725092721,0.7956224725092721,0.7956224725092721,0.7956224725092721,0.7756224725092721
26,0.8833362330169765,0.8833362330169765,0.8833362330169765,0.8733362330169765,0.8733362330169765,0.8733362330169765,0.8633362330169765,0.8633362330169765,0.8733362330169765,0.8733362330169765,0.8933362330169765,0.8933362330169765,0.8833362330169765
27,0.869983758190643,0.849983758190643,0.839983758190643,0.839983758190643,0.839983758190643,0.849983758190643,0.859983758190643,0.829983758190643,0.829983758190643,0.829983758190643,0.834983758190643,0.844983758190643,0.844983758190643
28,0.913067487000131,0.933067487000131,0.923067487000131,0.913067487000131,0.913067487000131,0.913067487000131,0.943067487000131,0.943067487000131,0.943067487000131,0.943067487000131,0.943067487000131,0.943067487000131,0.943067487000131
29,0.8959186650450923,0.8859186650450923,0.8959186650450923,0.9159186650450923,0.9259186650450923,0.9159186650450923,0.9359186650450924,0.9359186650450924,0.9359186650450924,0.9359186650450924,0.9309186650450924,0.9309186650450924,0.9309186650450924
30,0.826439208805336,0.826439208805336,0.8064392088053359,0.8064392088053359,0.8064392088053359,0.8164392088053359,0.8164392088053359,0.826439208805336,0.8064392088053359,0.7864392088053359,0.7914392088053359,0.8014392088053359,0.8014392088053359
31,0.8703241223825391,0.8703241223825391,0.8703241223825391,0.8703241223825391,0.8703241223825391,0.8803241223825391,0.8803241223825391,0.8803241223825391,0.8803241223825391,0.8903241223825391,0.9003241223825391,0.9103241223825391,0.9053241223825391
32,0.8402197711109767,0.8402197711109767,0.8202197711109767,0.8302197711109767,0.8302197711109767,0.8102197711109766,0.8002197711109766,0.8002197711109766,0.8052197711109766,0.8052197711109766,0.8152197711109767,0.8152197711109767,0.8152197711109767
33,0.9094276150953579,0.9094276150953579,0.9094276150953579,0.9094276150953579,0.8994276150953578,0.8994276150953578,0.8994276150953578,0.8894276150953578,0.8794276150953578,0.8794276150953578,0.8794276150953578,0.8894276150953578,0.8894276150953578
34,0.9002790395163668,0.9002790395163668,0.8802790395163668,0.8802790395163668,0.8702790395163668,0.8602790395163668,0.8602790395163668,0.8602790395163668,0.8702790395163668,0.8852790395163668,0.8652790395163668,0.8752790395163668,0.8752790395163668
35,0.8052151252282242,0.8052151252282242,0.7952151252282242,0.7952151252282242,0.8152151252282243,0.8252151252282243,0.8352151252282243,0.8352151252282243,0.8152151252282243,0.8152151252282243,0.8352151252282243,0.8152151252282243,0.8052151252282242
36,0.94213720965448,0.95213720965448,0.95213720965448,0.95213720965448,0.97213720965448,0.96213720965448,0.96213720965448,0.95213720965448,0.98213720965448,0.97213720965448,0.95213720965448,0.95213720965448,0.95213720965448
37,0.8261529992285152,0.7961529992285151,0.8061529992285151,0.8261529992285152,0.8161529992285151,0.8161529992285151,0.8161529992285151,0.8161529992285151,0.8461529992285152,0.8461529992285152,0.8461529992285152,0.8461529992285152,0.8461529992285152
38,0.9127814935052797,0.9027814935052797,0.9027814935052797,0.8927814935052797,0.8727814935052797,0.8827814935052797,0.8727814935052797,0.8827814935052797,0.8927814935052797,0.8927814935052797,0.9127814935052797,0.9027814935052797,0.9027814935052797
39,0.8643513746447634,0.8543513746447634,0.8543513746447634,0.8543513746447634,0.8543513746447634,0.8543513746447634,0.8743513746447634,0.8743513746447634,0.8743513746447634,0.8643513746447634,0.8643513746447634,0.8443513746447634,0.8443513746447634
40,0.878300561103878,0.878300561103878,0.868300561103878,0.858300561103878,0.868300561103878,0.868300561103878,0.868300561103878,0.858300561103878,0.838300561103878,0.838300561103878,0.843300561103878,0.843300561103878,0.853300561103878
41,0.9106032396263148,0.9006032396263148,0.9006032396263148,0.8906032396263148,0.8906032396263148,0.8906032396263148,0.8906032396263148,0.8806032396263148,0.8906032396263148,0.8906032396263148,0.8806032396263148,0.8906032396263148,0.9106032396263148
42,0.9019975972168474,0.9019975972168474,0.9019975972168474,0.9019975972168474,0.9019975972168474,0.8919975972168473,0.9119975972168474,0.9019975972168474,0.9119975972168474,0.9119975972168474,0.9119975972168474,0.9219975972168474,0.9219975972168474
43,0.8598536093045992,0.8598536093045992,0.8498536093045992,0.8498536093045992,0.8398536093045992,0.8198536093045992,0.8248536093045992,0.8348536093045992,0.8248536093045992,0.8348536093045992,0.8348536093045992,0.8448536093045992,0.8448536093045992
44,0.8717416490699236,0.8517416490699236,0.8717416490699236,0.8617416490699236,0.8517416490699236,0.8517416490699236,0.8617416490699236,0.8817416490699236,0.9017416490699236,0.9017416490699236,0.9017416490699236,0.9017416490699236,0.8817416490699236
45,0.7944147161412836,0.8044147161412836,0.8044147161412836,0.8144147161412836,0.8144147161412836,0.8144147161412836,0.7644147161412835,0.7644147161412835,0.7544147161412835,0.7544147161412835,0.7644147161412835,0.7744147161412835,0.7744147161412835
46,0.864427886177936,0.864427886177936,0.8244278861779359,0.8244278861779359,0.834427886177936,0.844427886177936,0.8244278861779359,0.8244278861779359,0.8244278861779359,0.829427886177936,0.829427886177936,0.8194278861779359,0.8194278861779359
47,0.8247168479143249,0.8247168479143249,0.8047168479143249,0.7947168479143248,0.7847168479143248,0.7847168479143248,0.8047168479143249,0.7947168479143248,0.7947168479143248,0.7847168479143248,0.7897168479143248,0.7897168479143248,0.7897168479143248
48,0.9005949523539177,0.8805949523539177,0.8605949523539177,0.8705949523539177,0.8705949523539177,0.8705949523539177,0.8705949523539177,0.8705949523539177,0.8605949523539177,0.8605949523539177,0.8805949523539177,0.8705949523539177,0.8605949523539177
49,0.8612016232071616,0.8512016232071616,0.8712016232071617,0.8912016232071617,0.9012016232071617,0.8912016232071617,0.9012016232071617,0.9012016232071617,0.9012016232071617,0.8712016232071617,0.8612016232071616,0.8512016232071616,0.8512016232071616
50,0.9032607332999377,0.8832607332999377,0.9032607332999377,0.8932607332999377,0.8932607332999377,0.9032607332999377,0.8932607332999377,0.8932607332999377,0.8932607332999377,0.8832607332999377,0.8932607332999377,0.8632607332999377,0.8682607332999377
