Time Step,Simulation,0,2,4,6,8,10,12,14,16,18,20,22
0,0.8393826942112504,0.8393826942112504,0.8393826942112504,0.8593826942112505,0.8793826942112505,0.8793826942112505,0.8793826942112505,0.8743826942112505,0.8643826942112505,0.8643826942112505,0.8443826942112505,0.8543826942112505,0.8643826942112505
1,0.8675399285183881,0.8675399285183881,0.8575399285183881,0.8475399285183881,0.8275399285183881,0.8275399285183881,0.8275399285183881,0.8375399285183881,0.8375399285183881,0.8525399285183881,0.8425399285183881,0.8225399285183881,0.8425399285183881
2,0.893631599715419,0.893631599715419,0.8836315997154189,0.8736315997154189,0.8636315997154189,0.8736315997154189,0.8636315997154189,0.8736315997154189,0.8736315997154189,0.8736315997154189,0.8736315997154189,0.8836315997154189,0.8836315997154189
3,0.8319475678108815,0.8319475678108815,0.8319475678108815,0.8219475678108815,0.8119475678108815,0.8219475678108815,0.8319475678108815,0.8419475678108815,0.8119475678108815,0.8219475678108815,0.8219475678108815,0.8219475678108815,0.8319475678108815
4,0.8235369808813376,0.8235369808813376,0.8235369808813376,0.8535369808813377,0.8635369808813377,0.8535369808813377,0.8335369808813377,0.8435369808813377,0.8335369808813377,0.8335369808813377,0.8335369808813377,0.8335369808813377,0.8235369808813376
5,0.8900867737213783,0.8900867737213783,0.8900867737213783,0.9000867737213784,0.9000867737213784,0.9100867737213784,0.8800867737213783,0.8800867737213783,0.8800867737213783,0.8800867737213783,0.8800867737213783,0.8900867737213783,0.8900867737213783
6,0.7955152136837988,0.7955152136837988,0.7955152136837988,0.8255152136837989,0.8155152136837989,0.7905152136837988,0.7705152136837988,0.7805152136837988,0.7905152136837988,0.7905152136837988,0.7905152136837988,0.7705152136837988,0.7705152136837988
7,0.8135005144622047,0.8135005144622047,0.8135005144622047,0.8135005144622047,0.8235005144622047,0.7835005144622047,0.7985005144622047,0.8085005144622047,0.8085005144622047,0.7985005144622047,0.7885005144622047,0.7885005144622047,0.7985005144622047
8,0.8405113773821016,0.8505113773821016,0.8405113773821016,0.8405113773821016,0.8205113773821016,0.8305113773821016,0.8305113773821016,0.8505113773821016,0.8705113773821016,0.8705113773821016,0.8605113773821016,0.8405113773821016,0.8505113773821016
9,0.892740203625753,0.882740203625753,0.902740203625753,0.902740203625753,0.882740203625753,0.862740203625753,0.852740203625753,0.852740203625753,0.862740203625753,0.872740203625753,0.862740203625753,0.862740203625753,0.882740203625753
10,0.8189562914114106,0.8089562914114106,0.7989562914114106,0.8289562914114106,0.8389562914114106,0.8589562914114106,0.8589562914114106,0.8589562914114106,0.8589562914114106,0.8589562914114106,0.8489562914114106,0.8489562914114106,0.8489562914114106
11,0.8801004820796271,0.8801004820796271,0.8601004820796271,0.8701004820796271,0.8701004820796271,0.8701004820796271,0.8701004820796271,0.8501004820796271,0.8401004820796271,0.8451004820796271,0.8551004820796271,0.8551004820796271,0.8451004820796271
