iot_lora_id,arrtime,rssi,district,post_code,recording
2905,2024-04-02 11:48:39,-54,57,620075,0
2905,2024-04-02 11:48:43,-94,57,620075,0
2905,2024-04-02 11:49:00,-57,57,620075,0
2905,2024-04-02 11:49:06,-81,57,620075,0
2905,2024-04-02 11:49:16,-59,57,620075,0
2905,2024-04-02 11:49:19,-96,57,620075,0
2905,2024-04-02 11:49:51,-50,57,620075,0
2905,2024-04-02 11:49:59,-70,57,620075,0
2905,2024-04-02 11:50:24,-36,57,620075,0
2905,2024-04-02 11:50:28,-80,57,620075,0
2905,2024-04-02 11:55:05,-63,57,620075,1
2905,2024-04-02 11:55:08,-92,57,620075,1
2905,2024-04-02 11:55:13,-65,57,620075,1
2905,2024-04-02 11:55:19,-104,57,620075,1
2905,2024-04-02 11:55:42,-75,57,620075,1
2905,2024-04-02 11:55:47,-88,57,620075,1
2905,2024-04-02 11:58:43,-63,57,620075,1
2905,2024-04-02 11:58:47,-92,57,620075,1
2905,2024-04-02 11:59:00,-63,57,620075,1
2905,2024-04-02 11:59:04,-94,57,620075,1
2905,2024-04-02 11:59:32,-86,57,620075,1
2905,2024-04-02 11:59:36,-79,57,620075,1
2905,2024-04-02 11:59:40,-92,57,620075,1
2905,2024-04-02 12:11:40,-76,57,620075,0
2905,2024-04-02 12:11:45,-77,57,620075,0
2905,2024-04-02 12:15:17,-78,57,620075,0
2905,2024-04-02 12:15:21,-68,57,620075,0
2905,2024-04-02 12:19:23,-64,57,620075,0
2905,2024-04-02 12:19:29,-97,57,620075,0
2905,2024-04-02 14:42:51,-88,57,620075,0
2905,2024-04-02 14:42:54,-88,57,620075,0
2905,2024-04-02 14:43:25,-77,57,620075,0
2905,2024-04-02 14:43:29,-76,57,620075,0
2905,2024-04-02 14:43:33,-87,57,620075,0
2905,2024-04-02 14:43:36,-94,57,620075,0
2905,2024-04-02 14:43:44,-99,57,620075,0
2905,2024-04-02 14:43:48,-93,57,620075,0
2905,2024-04-02 14:43:55,-85,57,620075,0
2905,2024-04-02 14:44:00,-84,57,620075,0
2905,2024-04-02 14:44:58,-88,57,620075,0
2905,2024-04-02 14:45:02,-51,57,620075,0
2905,2024-04-02 14:45:28,-57,57,620075,0
2905,2024-04-02 14:45:47,-56,57,620075,0
2905,2024-04-02 14:47:02,-45,57,620075,0
2905,2024-04-02 14:47:05,-32,57,620075,0
2905,2024-04-02 14:47:07,-68,57,620075,0
2905,2024-04-02 14:47:10,-65,57,620075,0
2905,2024-04-02 14:48:32,-79,57,620075,0
2905,2024-04-02 14:48:35,-96,57,620075,0
2905,2024-04-02 14:49:21,-101,57,620075,0
2905,2024-04-02 14:49:25,-87,57,620075,0
2905,2024-04-02 14:49:44,-76,57,620075,0
2905,2024-04-02 14:51:12,-76,57,620075,0
2905,2024-04-02 14:51:43,-72,57,620075,0
2905,2024-04-02 14:59:27,-67,57,620075,0
2905,2024-04-02 14:59:31,-78,57,620075,0
2905,2024-04-02 14:59:35,-75,57,620075,0
2905,2024-04-02 14:59:39,-81,57,620075,0
2905,2024-04-02 14:59:57,-74,57,620075,0
2905,2024-04-02 15:00:00,-62,57,620075,0
2905,2024-04-02 15:00:53,-69,57,620075,0
2905,2024-04-02 15:00:56,-64,57,620075,0
2905,2024-04-02 15:01:32,-74,57,620075,0
2905,2024-04-02 15:01:36,-49,57,620075,0
2905,2024-04-02 15:01:38,-58,57,620075,0
2905,2024-04-02 15:01:42,-67,57,620075,0
2905,2024-04-02 15:03:39,-64,57,620075,0
2905,2024-04-02 15:03:44,-58,57,620075,0
2905,2024-04-02 15:04:03,-47,57,620075,0
2905,2024-04-02 15:04:08,-73,57,620075,0
3074,2024-03-12 07:55:44,-48,57,620075,1
3085,2024-04-22 09:01:13,-76,16,501061,1
3091,2024-04-07 10:29:28,-60,16,601061,1
3091,2024-04-07 10:36:03,-58,16,601061,1
3091,2024-04-07 10:39:43,-54,16,601061,1
3091,2024-04-07 10:42:34,-68,16,601061,1
3125,2024-04-14 05:24:48,-72,57,620075,1
3125,2024-04-14 12:52:50,-80,57,620075,0
3125,2024-04-14 12:54:51,-75,57,620075,0
3125,2024-04-15 06:02:48,-74,57,620075,1
3125,2024-04-20 10:06:53,-40,57,620075,1
3125,2024-04-21 11:41:36,-75,57,620075,1
3125,2024-04-21 11:45:00,-78,57,620075,0
3193,2024-03-09 13:20:57,-56,16,501061,0
3193,2024-03-09 13:21:11,-62,16,501061,0
3202,2024-04-18 20:13:42,-86,16,601061,1
3202,2024-04-18 20:17:52,-78,16,601061,0
3202,2024-04-18 22:17:39,-80,16,601061,0
3202,2024-04-18 22:20:17,-76,16,601061,0
3202,2024-04-18 23:09:15,-80,16,601061,0
3202,2024-04-18 23:11:33,-78,16,601061,0
3202,2024-04-18 23:23:27,-74,16,601061,0
3202,2024-04-18 23:23:38,-92,16,601061,0
3202,2024-04-19 00:29:26,-72,16,601061,0
3202,2024-04-19 00:29:43,-100,16,601061,0
3202,2024-04-19 00:32:47,-78,16,601061,0
3202,2024-04-19 00:32:57,-98,16,601061,0
3202,2024-04-19 00:37:03,-76,16,601061,0
3202,2024-04-19 00:37:15,-94,16,601061,0
3202,2024-04-19 00:40:52,-58,16,601061,0
3202,2024-04-19 00:40:57,-89,16,601061,0
3202,2024-04-19 00:42:44,-74,16,601061,0
3202,2024-04-19 00:42:55,-88,16,601061,0
3202,2024-04-19 00:59:45,-74,16,601061,1
3202,2024-04-19 01:15:16,-63,16,601061,1
3202,2024-04-19 01:41:42,-80,16,601061,1
3202,2024-04-19 02:16:33,-69,16,601061,1
3202,2024-04-19 02:33:03,-75,16,601061,1
3202,2024-04-19 02:45:55,-84,16,601061,1
3202,2024-04-19 02:51:35,-78,16,601061,1
3202,2024-04-19 02:57:23,-87,16,601061,1
3202,2024-04-19 03:14:43,-78,16,601061,1
3202,2024-04-19 03:22:23,-78,16,601061,1
3202,2024-04-19 03:29:08,-78,16,601061,1
3202,2024-04-19 03:32:43,-73,16,601061,0
3202,2024-04-19 04:08:23,-67,16,601061,1
3202,2024-04-19 04:30:40,-84,16,601061,1
3202,2024-04-19 04:49:38,-76,16,601061,1
3202,2024-04-19 05:25:29,-90,16,601061,1
3202,2024-04-19 07:58:58,-80,16,601061,1
3202,2024-04-19 13:51:47,-78,16,601061,1
3202,2024-04-19 14:05:18,-81,16,601061,1
3202,2024-04-19 14:38:28,-100,16,601061,0
3202,2024-04-19 14:38:37,-81,16,601061,0
3202,2024-04-19 14:41:34,-76,16,601061,0
3202,2024-04-19 14:41:40,-82,16,601061,0
3202,2024-04-19 17:14:01,-84,16,601061,1
3202,2024-04-19 17:30:27,-75,16,601061,1
3202,2024-04-19 17:36:20,-78,16,601061,1
3202,2024-04-19 18:02:14,-76,16,601061,1
3202,2024-04-19 19:25:08,-81,16,601061,0
3202,2024-04-19 19:25:33,-78,16,601061,0
3202,2024-04-19 19:34:15,-76,16,601061,0
3202,2024-04-19 19:34:29,-88,16,601061,0
3202,2024-04-19 19:36:46,-81,16,601061,0
3202,2024-04-19 19:37:31,-81,16,601061,0
3202,2024-04-19 19:40:48,-60,16,601061,0
3202,2024-04-19 19:41:11,-80,16,601061,0
3202,2024-04-19 19:50:47,-80,16,601061,0
3202,2024-04-19 19:51:41,-76,16,601061,0
3202,2024-04-19 19:51:52,-80,16,601061,0
3202,2024-04-19 19:51:56,-86,16,601061,0
3202,2024-04-19 19:51:59,-76,16,601061,0
3202,2024-04-19 19:52:07,-98,16,601061,0
3202,2024-04-19 19:52:10,-76,16,601061,0
3202,2024-04-19 19:52:33,-76,16,601061,0
3202,2024-04-19 19:52:42,-74,16,601061,0
3202,2024-04-19 19:53:29,-86,16,601061,0
3202,2024-04-19 19:55:18,-73,16,601061,1
3202,2024-04-19 19:57:45,-80,16,601061,1
3202,2024-04-19 19:58:23,-74,16,601061,1
3202,2024-04-19 19:58:40,-72,16,601061,1
3202,2024-04-19 20:00:26,-71,16,601061,1
3202,2024-04-19 20:11:14,-74,16,601061,1
3202,2024-04-19 20:14:03,-80,16,601061,1
3202,2024-04-19 20:17:53,-74,16,601061,1
3202,2024-04-19 20:23:56,-80,16,601061,1
3202,2024-04-19 20:33:54,-78,16,601061,1
3202,2024-04-19 20:39:00,-88,16,601061,1
3202,2024-04-19 20:46:30,-80,16,601061,1
3202,2024-04-19 20:55:54,-75,16,601061,0
3202,2024-04-19 20:56:23,-78,16,601061,0
3202,2024-04-19 21:05:24,-76,16,601061,1
3202,2024-04-19 21:14:13,-79,16,601061,1
3202,2024-04-19 21:19:28,-80,16,601061,1
3202,2024-04-19 21:43:02,-80,16,601061,1
3202,2024-04-19 22:24:47,-88,16,601061,1
3202,2024-04-19 22:40:46,-76,16,601061,1
3202,2024-04-20 00:17:34,-82,16,601061,1
3202,2024-04-20 00:31:04,-84,16,601061,1
3202,2024-04-20 00:39:28,-80,16,601061,1
3202,2024-04-20 00:44:22,-93,16,601061,1
3202,2024-04-20 00:52:10,-79,16,601061,1
3202,2024-04-20 00:58:00,-80,16,601061,1
3202,2024-04-20 01:03:19,-80,16,601061,1
3202,2024-04-20 01:08:17,-74,16,601061,1
3202,2024-04-20 01:16:09,-80,16,601061,1
3202,2024-04-20 01:22:13,-58,16,601061,1
3202,2024-04-20 01:26:56,-76,16,601061,1
3202,2024-04-20 01:34:48,-76,16,601061,1
3202,2024-04-20 01:49:56,-80,16,601061,1
3202,2024-04-20 02:05:49,-84,16,601061,1
3202,2024-04-20 02:14:08,-80,16,601061,1
3202,2024-04-20 02:24:12,-78,16,601061,1
3327,2024-03-30 07:05:12,-87,16,601061,0
3327,2024-03-30 07:05:35,-90,16,601061,0
3374,2024-03-09 09:32:40,-78,31,500013,0
3374,2024-03-09 09:32:43,-79,31,500013,0
3374,2024-03-23 11:13:16,-78,31,500013,0
3374,2024-03-23 11:13:23,-70,31,500013,0
3396,2024-03-14 14:57:34,-84,20,700102,0
3396,2024-03-14 14:57:38,-75,20,700102,0
3441,2024-04-20 02:09:14,-87,56,752065,1
3458,2024-04-21 18:09:41,-80,56,752065,1
3458,2024-04-21 18:13:10,-70,56,752065,0
3465,2024-03-20 19:57:27,-88,16,601061,1
3512,2024-04-07 23:41:51,-82,56,752065,0
3512,2024-04-07 23:44:00,-90,56,752065,0
3512,2024-04-07 23:52:48,-93,56,752065,1
3512,2024-04-08 01:06:36,-84,56,752065,1
3512,2024-04-08 01:08:26,-84,56,752065,1
3512,2024-04-08 01:08:41,-88,56,752065,1
3512,2024-04-08 01:19:16,-90,56,752065,1
3512,2024-04-08 01:24:37,-88,56,752065,1
3512,2024-04-08 01:27:01,-90,56,752065,0
3512,2024-04-08 01:27:40,-90,56,752065,0
3512,2024-04-08 01:27:53,-96,56,752065,0
3512,2024-04-08 01:28:16,-87,56,752065,0
3512,2024-04-08 01:28:49,-88,56,752065,0
3512,2024-04-08 01:30:20,-102,56,752065,0
3512,2024-04-08 01:30:42,-86,56,752065,0
3512,2024-04-08 01:33:37,-100,56,752065,1
3512,2024-04-08 01:34:41,-87,56,752065,1
3512,2024-04-08 01:37:59,-86,56,752065,1
3512,2024-04-08 01:48:57,-86,56,752065,1
3512,2024-04-08 02:01:21,-82,56,752065,0
3512,2024-04-08 02:02:47,-86,56,752065,1
3512,2024-04-08 02:08:00,-98,56,752065,1
3512,2024-04-08 02:15:53,-80,56,752065,1
3512,2024-04-08 02:20:55,-84,56,752065,1
3512,2024-04-08 02:26:55,-88,56,752065,1
3512,2024-04-08 02:31:32,-86,56,752065,1
3512,2024-04-08 02:40:47,-84,56,752065,1
3512,2024-04-08 02:47:34,-81,56,752065,1
3512,2024-04-08 02:59:03,-81,56,752065,1
3512,2024-04-08 03:09:56,-84,56,752065,1
3512,2024-04-08 03:17:22,-84,56,752065,1
3512,2024-04-08 03:22:04,-81,56,752065,1
3512,2024-04-08 03:28:51,-84,56,752065,1
3512,2024-04-08 04:14:14,-82,56,752065,1
3512,2024-04-08 04:29:56,-84,56,752065,1
3512,2024-04-08 04:41:49,-78,56,752065,1
3512,2024-04-08 05:09:43,-88,56,752065,1
3512,2024-04-08 06:46:46,-81,56,752065,1
3703,2024-03-03 21:37:08,-78,56,752065,1
3706,2024-03-03 21:39:27,-69,56,752065,1
3724,2024-03-02 18:55:31,-78,56,752065,0
3724,2024-03-02 18:57:29,-64,56,752065,0
3811,2024-03-04 11:24:43,-69,5,500050,1
3936,2024-03-30 08:18:59,-66,5,500050,1
3967,2024-03-13 13:16:42,-94,15,121151,0
3967,2024-03-13 13:16:46,-99,15,121151,0
3980,2024-03-02 09:08:07,-93,16,421061,1
3980,2024-03-03 16:21:30,-90,16,421061,1
3980,2024-03-03 22:37:04,-85,16,421061,0
3980,2024-03-03 22:39:07,-86,16,421061,0
4089,2024-04-19 22:39:00,-98,15,121151,0
4089,2024-04-19 22:39:07,-94,15,121151,0
4135,2024-03-12 13:26:01,-96,5,500050,0
4190,2024-03-13 11:35:43,-64,5,500050,0
4190,2024-03-13 11:35:50,-80,5,500050,0
4193,2024-04-10 09:55:40,-68,56,511065,1
4227,2024-03-31 15:46:30,-96,56,511065,1
4245,2024-03-26 18:18:45,-60,5,500050,0
4245,2024-03-26 18:18:49,-94,5,500050,0
4382,2024-04-13 16:47:39,-70,5,500050,1
4412,2024-04-17 14:16:21,-73,5,500050,0
4412,2024-04-17 14:16:39,-72,5,500050,0
4514,2024-04-10 19:23:01,-86,16,970161,0
4725,2024-05-08 09:25:57,-72,16,601061,0
4725,2024-05-08 09:28:24,-80,16,601061,0
4801,2024-03-29 18:47:46,-72,16,601061,1
4843,2024-03-26 14:12:24,-117,52,728125,0
4843,2024-03-26 14:29:17,-98,52,728125,0
4843,2024-03-26 14:40:03,-97,52,728125,0
4843,2024-03-26 14:40:21,-106,52,728125,0
4843,2024-04-02 10:45:26,-114,52,728125,0
4843,2024-04-02 10:45:29,-44,52,728125,0
4843,2024-04-02 10:46:17,-66,52,728125,0
4843,2024-04-02 10:47:02,-69,52,728125,0
4843,2024-04-02 10:47:10,-76,52,728125,0
4843,2024-04-02 10:47:16,-68,52,728125,0
4843,2024-04-02 10:48:23,-70,52,728125,0
4843,2024-04-02 10:48:29,-99,52,728125,0
4843,2024-04-02 10:48:35,-86,52,728125,0
4843,2024-04-02 10:48:59,-108,52,728125,0
4843,2024-04-02 10:50:11,-75,52,728125,0
4843,2024-04-02 10:50:30,-68,52,728125,0
4843,2024-04-02 10:50:34,-59,52,728125,0
4843,2024-04-02 10:50:52,-60,52,728125,0
4843,2024-04-02 10:50:57,-69,52,728125,0
4843,2024-04-02 10:52:12,-65,52,728125,0
4843,2024-04-02 10:52:21,-78,52,728125,0
4843,2024-04-02 10:52:26,-68,52,728125,0
4843,2024-04-02 10:53:23,-75,52,728125,0
4843,2024-04-02 10:53:40,-51,52,728125,0
4843,2024-04-02 10:53:43,-32,52,728125,0
4843,2024-04-02 10:54:04,-59,52,728125,0
4843,2024-04-02 10:54:49,-57,52,728125,0
4843,2024-04-02 10:54:56,-81,52,728125,0
4843,2024-04-02 10:54:59,-79,52,728125,0
4843,2024-04-02 10:55:06,-74,52,728125,0
4843,2024-04-02 10:55:14,-67,52,728125,0
4843,2024-04-02 10:55:22,-77,52,728125,0
4843,2024-04-02 11:00:44,-81,52,728125,0
4843,2024-04-02 11:00:51,-76,52,728125,0
4843,2024-04-02 11:06:01,-80,52,728125,0
4843,2024-04-02 11:06:07,-58,52,728125,0
4843,2024-04-02 11:06:41,-63,52,728125,0
4843,2024-04-02 11:06:46,-70,52,728125,0
4843,2024-04-02 11:07:56,-51,52,728125,0
4843,2024-04-02 11:08:01,-60,52,728125,0
4843,2024-04-02 11:08:56,-52,52,728125,0
4843,2024-04-02 11:09:00,-45,52,728125,0
4843,2024-04-02 11:09:53,-76,52,728125,0
4843,2024-04-02 11:09:57,-60,52,728125,0
4843,2024-04-02 11:10:00,-69,52,728125,0
4843,2024-04-02 11:10:04,-80,52,728125,0
4843,2024-04-02 11:10:30,-92,52,728125,0
4843,2024-04-02 11:10:36,-67,52,728125,0
4843,2024-04-02 11:11:48,-72,52,728125,0
4843,2024-04-02 11:11:56,-49,52,728125,0
4843,2024-04-02 11:12:02,-98,52,728125,0
4843,2024-04-02 11:12:25,-94,52,728125,0
4843,2024-04-02 11:13:51,-80,52,728125,0
4843,2024-04-02 11:13:56,-92,52,728125,0
4843,2024-04-02 11:14:10,-75,52,728125,0
4843,2024-04-02 11:14:29,-82,52,728125,0
4843,2024-04-02 11:15:14,-82,52,728125,0
4843,2024-04-02 11:15:18,-94,52,728125,0
4843,2024-04-02 11:16:18,-88,52,728125,0
4843,2024-04-02 11:16:30,-78,52,728125,0
4843,2024-04-02 11:16:35,-76,52,728125,0
4843,2024-04-02 11:16:43,-112,52,728125,0
4843,2024-04-02 11:17:42,-68,52,728125,0
4843,2024-04-02 11:17:48,-32,52,728125,0
4843,2024-04-02 11:17:51,-82,52,728125,0
4843,2024-04-02 11:17:56,-55,52,728125,0
4843,2024-04-02 11:48:33,-74,52,728125,0
4843,2024-04-02 11:48:44,-78,52,728125,0
4843,2024-04-02 11:48:49,-66,52,728125,0
4843,2024-04-02 11:48:59,-60,52,728125,0
4843,2024-04-02 11:49:02,-74,52,728125,0
4843,2024-04-02 11:49:07,-47,52,728125,0
4843,2024-04-02 11:49:35,-80,52,728125,0
4843,2024-04-02 11:49:41,-85,52,728125,0
4843,2024-04-02 11:49:47,-110,52,728125,0
4843,2024-04-02 11:49:53,-87,52,728125,0
4843,2024-04-02 11:49:57,-106,52,728125,0
4843,2024-04-02 11:50:03,-96,52,728125,0
4843,2024-04-02 11:52:05,-92,52,728125,0
4843,2024-04-02 11:52:12,-38,52,728125,0
4843,2024-04-02 11:52:30,-64,52,728125,0
4843,2024-04-02 11:52:35,-58,52,728125,0
4843,2024-04-02 11:52:42,-33,52,728125,0
4843,2024-04-02 11:53:18,-67,52,728125,0
4843,2024-04-02 11:53:28,-74,52,728125,0
4843,2024-04-02 11:53:32,-54,52,728125,0
4843,2024-04-02 11:53:40,-75,52,728125,0
4843,2024-04-02 11:53:44,-62,52,728125,0
4843,2024-04-02 11:53:52,-78,52,728125,0
4843,2024-04-02 11:55:27,-49,52,728125,0
4843,2024-04-02 11:55:34,-50,52,728125,0
4843,2024-04-02 12:01:23,-46,52,728125,0
4843,2024-04-02 12:01:32,-74,52,728125,0
4843,2024-04-02 12:01:35,-66,52,728125,0
4843,2024-04-02 12:01:41,-62,52,728125,0
4843,2024-04-02 12:01:46,-71,52,728125,0
4843,2024-04-02 12:01:52,-53,52,728125,0
4843,2024-04-02 12:02:08,-72,52,728125,0
4843,2024-04-02 12:02:22,-66,52,728125,0
4843,2024-04-02 12:02:26,-92,52,728125,0
4843,2024-04-02 12:02:36,-105,52,728125,0
4843,2024-04-02 12:02:40,-99,52,728125,0
4843,2024-04-02 12:02:51,-97,52,728125,0
4843,2024-04-02 12:03:15,-85,52,728125,0
4843,2024-04-02 12:03:19,-98,52,728125,0
4843,2024-04-02 14:21:14,-74,52,728125,0
4843,2024-04-02 14:21:17,-93,52,728125,0
4843,2024-04-02 14:22:54,-98,52,728125,0
4843,2024-04-02 14:22:58,-104,52,728125,0
4843,2024-04-02 14:24:26,-96,52,728125,0
4843,2024-04-02 14:24:31,-88,52,728125,0
4843,2024-04-02 14:24:42,-71,52,728125,0
4843,2024-04-02 14:39:28,-78,52,728125,0
4843,2024-04-02 14:39:32,-68,52,728125,0
4843,2024-04-02 14:41:02,-88,52,728125,0
4843,2024-04-02 14:41:09,-94,52,728125,0
4843,2024-04-02 14:41:55,-91,52,728125,0
4843,2024-04-02 14:42:04,-74,52,728125,0
4843,2024-04-02 14:42:07,-68,52,728125,0
4843,2024-04-02 14:42:12,-96,52,728125,0
4843,2024-04-02 14:42:20,-82,52,728125,0
4843,2024-04-02 14:42:24,-78,52,728125,0
4843,2024-04-02 14:42:41,-80,52,728125,0
4843,2024-04-02 14:42:50,-92,52,728125,0
4843,2024-04-02 14:42:54,-70,52,728125,0
4843,2024-04-02 14:43:01,-82,52,728125,0
4843,2024-04-02 14:43:12,-67,52,728125,0
4843,2024-04-02 14:43:18,-80,52,728125,0
4843,2024-04-02 14:43:41,-76,52,728125,0
4843,2024-04-02 14:43:48,-81,52,728125,0
4843,2024-04-02 14:43:57,-98,52,728125,0
4843,2024-04-02 14:44:00,-74,52,728125,0
4843,2024-04-02 14:44:06,-102,52,728125,0
4843,2024-04-02 14:45:43,-78,52,728125,0
4843,2024-04-02 14:45:51,-104,52,728125,0
4843,2024-04-02 14:49:53,-84,52,728125,0
4843,2024-04-02 14:49:57,-94,52,728125,0
4843,2024-04-02 14:50:02,-74,52,728125,0
4843,2024-04-02 14:50:07,-100,52,728125,0
4843,2024-04-02 14:50:13,-70,52,728125,0
4843,2024-04-02 14:50:44,-84,52,728125,0
4843,2024-04-02 14:50:50,-60,52,728125,0
4843,2024-04-02 14:50:56,-86,52,728125,0
4843,2024-04-02 14:51:04,-60,52,728125,0
4843,2024-04-02 14:51:47,-67,52,728125,0
4843,2024-04-02 14:51:56,-42,52,728125,0
4843,2024-04-02 14:53:18,-79,52,728125,0
4843,2024-04-02 14:53:29,-96,52,728125,0
4843,2024-04-02 14:54:45,-96,52,728125,0
4843,2024-04-02 14:54:57,-84,52,728125,0
4843,2024-04-02 14:55:19,-58,52,728125,0
4843,2024-04-02 14:55:25,-98,52,728125,0
4843,2024-04-02 14:55:38,-66,52,728125,0
4843,2024-04-02 14:55:54,-104,52,728125,0
4843,2024-04-02 14:56:16,-76,52,728125,0
4843,2024-04-02 14:56:22,-43,52,728125,0
4843,2024-04-02 14:56:59,-69,52,728125,0
4843,2024-04-02 14:57:03,-86,52,728125,0
4843,2024-04-02 14:57:15,-68,52,728125,0
4843,2024-04-02 14:57:21,-98,52,728125,0
4843,2024-04-02 14:57:39,-69,52,728125,0
4843,2024-04-02 14:57:45,-86,52,728125,0
4843,2024-04-02 14:58:36,-67,52,728125,0
4843,2024-04-02 14:58:45,-98,52,728125,0
4843,2024-04-02 14:59:37,-67,52,728125,0
4843,2024-04-02 14:59:45,-97,52,728125,0
4843,2024-04-02 15:00:04,-62,52,728125,0
4843,2024-04-02 15:00:08,-70,52,728125,0
4843,2024-04-02 15:00:23,-57,52,728125,0
4843,2024-04-02 15:00:32,-75,52,728125,0
4843,2024-04-02 15:00:38,-57,52,728125,0
4843,2024-04-02 15:00:48,-86,52,728125,0
4843,2024-04-02 15:01:29,-60,52,728125,0
4843,2024-04-02 15:01:35,-117,52,728125,0
4843,2024-04-02 15:01:44,-55,52,728125,0
4843,2024-04-02 15:01:54,-78,52,728125,0
4843,2024-04-02 15:02:31,-61,52,728125,0
4843,2024-04-02 15:02:35,-76,52,728125,0
4843,2024-04-02 15:02:41,-58,52,728125,0
4843,2024-04-02 15:02:47,-72,52,728125,0
4843,2024-04-02 15:03:55,-61,52,728125,0
4843,2024-04-02 15:04:01,-90,52,728125,0
4843,2024-04-02 15:04:11,-81,52,728125,0
4843,2024-04-02 15:04:15,-99,52,728125,0
4843,2024-04-02 15:04:21,-98,52,728125,0
4843,2024-04-02 15:04:29,-72,52,728125,0
4843,2024-04-02 15:04:48,-98,52,728125,0
4843,2024-04-02 15:04:57,-70,52,728125,0
4843,2024-04-02 15:05:00,-96,52,728125,0
4843,2024-04-02 15:05:08,-66,52,728125,0
4843,2024-04-02 15:05:52,-96,52,728125,0
4843,2024-04-02 15:05:56,-84,52,728125,0
4843,2024-04-02 15:05:59,-99,52,728125,0
4843,2024-04-02 15:06:16,-78,52,728125,0
4843,2024-04-02 15:06:26,-98,52,728125,0
4843,2024-04-02 15:06:35,-80,52,728125,0
4843,2024-04-02 15:06:39,-81,52,728125,0
4843,2024-04-02 15:06:46,-92,52,728125,0
4843,2024-04-02 15:06:59,-105,52,728125,0
4843,2024-04-02 15:07:16,-94,52,728125,0
4843,2024-04-02 15:07:49,-74,52,728125,0
4843,2024-04-02 15:07:54,-46,52,728125,0
4843,2024-04-02 15:08:03,-92,52,728125,0
4843,2024-04-02 15:08:08,-85,52,728125,0
4843,2024-04-02 15:16:55,-80,52,728125,0
4843,2024-04-02 15:17:03,-99,52,728125,0
4843,2024-04-02 15:20:45,-101,52,728125,0
4843,2024-04-02 15:21:22,-112,52,728125,0
4843,2024-04-02 15:21:25,-102,52,728125,0
4843,2024-04-02 15:21:45,-96,52,728125,0
4843,2024-04-02 15:21:49,-96,52,728125,0
4843,2024-04-02 15:22:26,-108,52,728125,0
4843,2024-04-02 15:22:30,-96,52,728125,0
4843,2024-04-02 15:22:44,-108,52,728125,0
4843,2024-04-02 15:22:48,-75,52,728125,0
4843,2024-04-02 15:23:00,-98,52,728125,0
4843,2024-04-02 15:23:05,-77,52,728125,0
4843,2024-04-02 15:25:06,-91,52,728125,0
4843,2024-04-02 15:25:09,-83,52,728125,0
4910,2024-03-12 10:56:44,-60,16,601061,0
4910,2024-03-12 10:59:23,-57,16,601061,0
4910,2024-04-12 20:03:16,-51,16,601061,1
5019,2024-05-05 06:42:08,-70,14,151041,0
5019,2024-05-05 06:42:25,-67,14,151041,0
5030,2024-03-17 21:13:31,-72,16,421061,1
5030,2024-04-12 11:06:43,-72,16,421061,1
5041,2024-04-22 23:28:06,-52,14,151041,1
5060,2024-03-13 21:15:52,-61,16,970161,0
5060,2024-03-13 21:17:17,-70,16,970161,0
5096,2024-04-27 00:11:20,-84,46,445064,0
5096,2024-04-27 00:13:51,-82,46,445064,0
5096,2024-04-28 19:11:24,-87,46,445064,0
5096,2024-04-28 19:11:27,-81,46,445064,0
5096,2024-04-28 21:47:34,-80,46,445064,0
5096,2024-04-28 21:48:02,-82,46,445064,0
5131,2024-03-28 04:07:41,-62,16,970161,0
5131,2024-03-28 04:07:45,-55,16,970161,0
5153,2024-03-24 18:19:20,-67,16,970161,1
5195,2024-03-09 09:48:41,-90,16,150061,0
5195,2024-03-09 09:51:32,-92,16,150061,0
5235,2024-03-21 14:06:59,-105,37,90073,1
5274,2024-04-10 18:02:56,-80,20,700102,1
5391,2024-03-16 03:10:44,-92,16,150061,1
5391,2024-04-18 20:35:13,-108,16,150061,1
5409,2024-04-13 06:24:18,-99,15,980051,1
5418,2024-04-08 07:52:52,-96,16,150061,0
5418,2024-04-08 07:54:10,-92,16,150061,0
5418,2024-04-08 08:43:30,-91,16,150061,1
5418,2024-04-08 10:18:35,-91,16,150061,1
5418,2024-04-08 14:01:41,-87,16,150061,1
5418,2024-04-08 16:51:32,-88,16,150061,1
5418,2024-04-12 15:20:23,-88,16,150061,0
5418,2024-04-12 15:21:06,-111,16,150061,0
5418,2024-04-15 21:34:37,-94,16,150061,1
5433,2024-04-30 06:36:18,-100,16,150061,0
5433,2024-04-30 06:38:11,-100,16,150061,0
5437,2024-03-31 03:55:11,-98,16,150061,0
5437,2024-03-31 03:55:56,-98,16,150061,0
5451,2024-03-21 13:15:39,-58,16,250061,0
5451,2024-03-21 13:15:42,-58,16,250061,0
5485,2024-04-03 04:04:09,-88,16,150061,1
5525,2024-04-10 00:08:37,-72,16,250061,1
5549,2024-03-20 15:43:34,-54,16,250061,0
5549,2024-03-20 15:43:42,-43,16,250061,0
5615,2024-03-29 19:40:08,-68,56,511065,0
5615,2024-03-29 19:40:22,-63,56,511065,0
5615,2024-03-29 19:54:17,-80,56,511065,0
5615,2024-03-29 19:54:21,-66,56,511065,0
5615,2024-03-30 14:03:30,-66,56,511065,0
5615,2024-03-30 14:03:36,-70,56,511065,0
5615,2024-03-30 14:04:39,-59,56,511065,0
5615,2024-03-30 14:04:45,-80,56,511065,0
5615,2024-04-21 17:54:45,-63,56,511065,0
5615,2024-04-21 17:54:48,-61,56,511065,0
5621,2024-03-12 20:01:38,-75,16,150061,0
