rssi,hour,2_hour_interval,Pi_is_emergency,is_emergency,is_emergency_pred,Pi_is_emergency_2,is_emergency_2_pred
-114,15,14,0.000988717737451265,0,0,0.26906491606137367,0
-68,19,18,0.0001358174141305315,0,0,0.13590931091837818,0
-63,11,10,0.034979419493310786,0,0,0.22432993596122452,0
-62,12,12,0.013141181821841246,0,0,0.18480116871709396,0
-98,15,14,0.0012900823570555836,0,0,0.23515607768362326,0
-82,17,16,0.00042573669473901763,0,0,0.17860766822902485,0
-90,15,14,0.0014735867272489633,0,0,0.21935184304861371,0
-88,1,0,0.958740128104131,1,1,0.4681437524932057,0
-51,15,14,0.0028167720471499167,0,0,0.1533817121419238,0
-80,4,4,0.7078600832870661,1,1,0.35063512052547835,0
-80,2,2,0.9055843098458627,1,1,0.3893816728956671,0
-84,11,10,0.0249168277036709,0,0,0.2680981525859507,0
-70,18,18,0.00018787765861462652,0,0,0.13088730762022777,0
-34,16,16,0.001352597032997137,0,0,0.10603353703226617,0
-106,13,12,0.004455831212185718,0,0,0.28433468908282783,0
-52,11,10,0.04171553492351842,0,0,0.20352709348271014,0
-54,6,6,0.48549896465796827,0,0,0.25442169890204624,0
-46,12,12,0.017083318760336124,0,0,0.15919874479850676,0
-94,14,14,0.001970798257482872,0,0,0.21578724382321762,0
-78,3,2,0.8739496666281239,1,1,0.39975984071622706,0
-70,10,10,0.04410421240052984,0,0,0.22656849357053815,0
-80,8,8,0.13392339172707352,0,0,0.27910171362774205,0
-62,13,12,0.00922471063929407,0,0,0.19494406721371468,0
-81,21,20,2.763677632909507e-05,0,0,0.1335723248005285,0
-91,8,8,0.11407017467802977,0,0,0.30467427442822725,0
-84,14,14,0.002326937695944406,0,0,0.19735333613448236,0
-38,11,10,0.052093722448671,0,0,0.179176309935285,0
-58,15,14,0.0025077138077690955,0,0,0.1638922582461401,0
-52,10,10,0.05861038633293681,0,0,0.19304470588793382,0
-78,14,14,0.0025707341604358246,1,0,0.18687608346172227,0
-82,19,18,0.0001075848446447845,0,0,0.1554938507568927,0
-75,8,8,0.1438752176211033,0,0,0.2679227181134745,0
-63,9,8,0.12547986203373276,0,0,0.2545913673619514,0
-54,14,14,0.0038284537573923323,0,0,0.14924774599689022,0
-68,14,14,0.003034957266409035,0,0,0.17037537491210464,0
-48,15,14,0.00296059047913118,0,0,0.1490489657602141,0
-94,22,22,8.042344011352462e-06,0,0,0.1239295022385207,0
-56,16,16,0.0009381967300754477,0,0,0.1318907563784925,0
-72,10,10,0.0427216711711776,0,0,0.23053664110459537,0
-51,20,20,6.512769041665037e-05,0,0,0.09336000078577239,0
-79,15,14,0.0017691899375665745,0,0,0.19889226590699005,0
-84,0,0,0.9726190265894393,1,1,0.4406405294127099,0
-73,14,14,0.0027932452401862647,0,0,0.17847651340508572,0
-76,15,14,0.001859620786538956,0,0,0.1935678639060557,0
-96,13,12,0.0052586703715629506,0,0,0.26200140354401086,0
-92,7,6,0.25952526941708615,0,0,0.35856567933891653,0
-81,12,12,0.009612122495509945,0,0,0.2191987533493324,0
-80,23,22,7.09901128545343e-06,0,0,0.1143229275864941,0
-70,11,10,0.0312520497764506,0,0,0.23833359374559107,0
-74,6,6,0.403485473278342,0,0,0.29941102277418735,0
-85,17,16,0.0004050054011095895,0,0,0.1836142598350996,0
-81,10,10,0.03699727128771828,0,0,0.24899019390935512,0
-86,17,16,0.00039832169378293484,0,0,0.18530711661990876,0
-92,11,10,0.021877922460139497,0,0,0.2861272500544384,0
-88,16,16,0.0005509471476507275,0,0,0.1788375848097943,0
-76,15,14,0.001859620786538956,0,0,0.1935678639060557,0
-76,12,12,0.010437726303721613,0,0,0.20972107801149048,0
-100,0,0,0.9645585990693958,1,1,0.4853760343940873,0
-40,13,12,0.013250708572574687,0,0,0.15898918784779406,0
-55,15,14,0.002635794088700033,0,0,0.15931848050777594,0
-81,22,22,9.985473573104387e-06,0,0,0.10890019575888794,0
-81,13,12,0.006740234587830132,0,0,0.23069530966919788,0
-52,11,10,0.04171553492351842,0,0,0.20352709348271014,0
-106,13,12,0.004455831212185718,0,0,0.28433468908282783,0
-70,23,22,8.384842246777863e-06,0,0,0.10341373383872779,0
-93,14,14,0.0020038147125928077,0,0,0.2138890422556651,0
-88,1,0,0.958740128104131,1,1,0.4681437524932057,0
-67,6,6,0.4318190847998807,0,0,0.2831527806672265,0
-89,17,16,0.0003789248704695709,0,0,0.1904579578390351,0
-86,9,8,0.08912107555313485,0,0,0.3067302664771802,0
-88,16,16,0.0005509471476507275,0,0,0.1788375848097943,0
-49,6,6,0.5063034814720553,0,1,0.2438967842569514,0
-106,10,10,0.024713287065471296,0,0,0.30519580668569196,0
-28,12,12,0.02291518981986605,0,0,0.13391722789748142,0
-104,12,12,0.006574531616763766,0,0,0.26668261223384604,0
-66,21,20,3.5475649975918053e-05,0,0,0.11521622026541828,0
-79,11,10,0.027021116896918704,0,0,0.2572026436863016,0
-70,21,20,3.319038717039231e-05,0,0,0.11988494315522237,0
-55,23,22,1.076317112605191e-05,0,0,0.08877749316926187,0
-75,12,12,0.010611079693675385,0,0,0.20786209428938826,0
-78,15,14,0.0017988349696382302,0,0,0.19710532915699566,0
-61,15,14,0.002385842401920024,0,0,0.16857101273880948,0
-67,14,14,0.0030857462799104445,0,0,0.168790664371816,0
-94,10,10,0.030013792178836637,0,0,0.27733606764129015,0
-31,14,14,0.005604448698648745,0,0,0.11927268654939574,0
-64,18,18,0.00020760849557445267,0,0,0.12339618161099543,0
-102,9,8,0.06973492544905187,0,0,0.34628710551199254,0
-92,10,10,0.030998403158846513,0,0,0.27284801920993407,0
-78,13,12,0.007082953839608864,0,0,0.2247583929827255,0
-84,1,0,0.96129521019682,1,1,0.4569542190359404,0
-82,10,10,0.036408709322939395,0,0,0.2511004041639826,0
-68,11,10,0.032275930487038015,0,0,0.23427210061985065,0
-91,11,10,0.022237008949582113,0,0,0.2838342425155921,0
-82,12,12,0.009454933127119576,0,0,0.22113082170511295,0
-48,0,0,0.9847744987465357,1,1,0.34441599906407894,0
-76,15,14,0.001859620786538956,0,0,0.1935678639060557,0
-70,10,10,0.04410421240052984,0,0,0.22656849357053815,0
-81,9,8,0.09611311332792967,0,0,0.2948973353459935,0
-74,15,14,0.0019224567078031487,0,0,0.19007885575157282,0
-111,14,14,0.0014857552932307436,0,0,0.2499115813929933,0
-75,9,8,0.1051474169603872,0,0,0.2810548908076037,0
-52,1,0,0.9769107128254781,1,1,0.3698847808609177,0
-90,19,18,9.417136221292285e-05,0,0,0.1676854330751388,0
-90,11,10,0.022601853004344377,0,0,0.281552363477396,0
-78,13,12,0.007082953839608864,0,0,0.2247583929827255,0
-71,14,14,0.0028875367354562983,0,0,0.17520042591593477,0
-117,9,8,0.055175753460894685,0,0,0.38542062297517854,0
-58,11,10,0.03790048874239965,0,0,0.21469140308175583,0
-54,22,22,1.5651994740629535e-05,0,0,0.08272696359594309,0
-78,8,8,0.1378324076970076,0,0,0.27459594933207426,0
-56,16,16,0.0009381967300754477,0,0,0.1318907563784925,0
-81,2,2,0.9041513148237708,1,1,0.3920605680061556,0
-104,14,14,0.0016690750195333015,0,0,0.23543792252407933,0
-70,17,16,0.0005198251748439936,0,0,0.1596483257197507,0
-78,3,2,0.8739496666281239,1,1,0.39975984071622706,0
-80,19,18,0.00011122669502895536,0,0,0.15256128669077731,0
-94,11,10,0.021176676808929398,0,0,0.29074639005567704,0
-84,12,12,0.009148153173227046,0,0,0.2250314423213011,0
-82,10,10,0.036408709322939395,0,0,0.2511004041639826,0
-76,11,10,0.02836560418084381,0,0,0.25080596025320995,0
-75,15,14,0.0018907782325867722,0,0,0.1918173099084822,0
-74,13,12,0.007566964429271091,0,0,0.21701258001920531,0
-92,15,14,0.0014254012673105946,0,0,0.22323007730644598,0
-98,14,14,0.0018440737056946326,0,0,0.2235018052413177,0
-46,12,12,0.017083318760336124,0,0,0.15919874479850676,0
-80,6,6,0.37969431118361163,0,0,0.3137629827676547,0
-72,13,12,0.007821138341347646,0,0,0.21321271444307915,0
-92,12,12,0.008016615094579285,0,0,0.24111849678947894,0
-51,11,10,0.042386110366403516,0,0,0.20170900015385793,0
-79,13,12,0.00696683363352417,0,0,0.22672523575883938,0
-74,20,20,4.4410966283086454e-05,0,0,0.11769304757305822,0
-94,20,20,3.1834681452947545e-05,0,0,0.1431466539513159,0
-96,19,18,8.522052149726814e-05,0,0,0.17732138959685048,0
-88,18,18,0.0001392389077447633,0,0,0.1556996535736154,0
-68,7,6,0.3432360656633839,0,0,0.29908255292793223,0
-80,6,6,0.37969431118361163,0,0,0.3137629827676547,0
-80,20,20,4.0189583286095826e-05,0,0,0.1248872739150945,0
-57,10,10,0.054183053806408706,0,0,0.20196134261474505,0
-116,11,10,0.01477857813707175,0,0,0.3442994247535149,0
-94,10,10,0.030013792178836637,0,0,0.27733606764129015,0
-79,21,20,2.857238510208831e-05,0,0,0.13098906720493106,0
-88,14,14,0.0021773629368368273,0,0,0.20458079399171672,0
-84,2,2,0.8997350883208662,1,1,0.4001357588407012,0
-76,11,10,0.02836560418084381,0,0,0.25080596025320995,0
-102,0,0,0.9634026517864495,1,1,0.49099940835858247,0
